Date,SessionId,Hops,Duration,Cost,Status,Input
"August 29, 2024 7:25 AM",ATUid_6488f85d93182e852e057f8f98407bab,3,23s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_d2f3175534223e8d078f9a34af1f0d4a,5,27s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_091ac0644e55e5372c07644da609c0dc,5,42s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_827e0fc9ec59df56b9661af12b75e9ea,5,48s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_c1f1c6eedadb6921850ae8687548abd7,3,27s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_366acbaa5c6fad89892bbd4ee453cf57,3,11s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_78705002698542b7438c87016c7df001,5,23s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_283fa3083c9e42cb973e9a54d46a47ab,2,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_d4cadd5f7eb661651825bf3e776e73aa,5,5s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_540e76759d792465af5910a9a2800582,5,30s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_a6a85fe4665a1073d97b300718556f2c,3,17s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_44a746eef153e15d586276662e490eb9,5,23s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_f3468437fd5233915bdbb628bf4105f6,5,30s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_352274a2b6a3e145d53d4c14a5676120,3,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_8fd473bcce0224c78a663272b7cb6f23,5,23s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_a6783c5319e96e5d02d155a89d321f15,2,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_fb7a569b56048933112e2fdc54c630e9,3,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:25 AM",ATUid_5cea0ddb1363665749a6cb9e7ff393ab,5,38s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_d0dc28c51f4382441deb4a105bc3d3a9,5,23s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_7f2d3a2649f9db9bd2473d6e778f7403,4,3s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_a98f4afc6795bd80e6a03b55bec5a99d,5,19s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_e3f4c8be856366e2974dbf49c9cc93f2,5,25s,KES 1.2500,Success,N/A
"August 29, 2024 7:25 AM",ATUid_e1ab16341f5601c3d3a0cef995f32964,2,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_5bfeb53327f5c58ec551326c2b23e6e4,3,15s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_3e69733743e6cb81b225373bfcd1eab1,5,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_c28202fbcb86611070a5737e43dc730d,5,48s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_d9a83a0b126c390be14d2a13d27f5b38,5,26s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_690c81a4edf8f6c68aefb58690fc71a7,2,6s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_2525edc01106ad60bcc4a501ddcffd7c,5,31s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_a59b8a1eb7c63e274dcb2f42ea849d49,5,17s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_4bbdbffd2a027dd25aca4257bb9faabf,5,26s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_52c1994d399c2e213b406bb3d5d60251,5,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_61e49e99785fdda2ed33dcda09c45823,5,30s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_2db379393779e0a009894ff57711d1dc,5,28s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_9adc54e2ada48c1627a212b245758bba,5,24s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_cd67dcf420876303609d9daa6f710728,5,32s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_fb82f645889441f1b35c7a8898e277bd,3,16s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_a30991db45df45cb5a7254a673e9a907,5,26s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_fc7594babd1b37b427e331864f529e6d,5,58s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_38cfd3891db34c81ce086ce74a7f2cc0,1,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_5dc5487123b7fbcce20f03821d78e01d,5,13s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_ecfa13f60803fb3d68e44ebac2467317,3,24s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_0b3294c566623a2b53dc9036e86e2966,5,20s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_74034cc3e560fc56c20fc1c91e330695,5,28s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_57b6dbfcf7e076133063e9d279cc9653,3,19s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_55020a4732ce528b4a596a68065b06e0,5,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_fea16771a29770c19c87d4e93a697b7c,5,37s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_5056845ed49d269776cf9beff53cd88e,5,41s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_9c784f4d99f51a361099f21909c075c4,7,81s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_95282749e5feda677807ce1b0b2bb958,5,26s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_5a13643c036aacbdef8d297afe80a168,5,26s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_34f3e70b61935d4af2b22abcb779b2a0,5,38s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_93bb3f9914bb9cea72ac744c3376db70,5,47s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_8d9436f73e8fc9a3c6c235cabd5722e7,5,31s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_efe475a8b9f17517d1001328c9c6aafd,5,33s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_2010b38fe3a8620c93f7618f30eac9c5,5,33s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_5d6636aaf312a4fc5a5044049b1538b2,5,20s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_eecc85157e44dbdbc3923758634ccaaa,5,5s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_413780fbe4c6cd1d9ff55b139ddee2e4,1,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_794d5e22e104d6c8ad2b572b1d0dda49,3,9s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_33837f4efe2afc3ca58a59dc62832078,5,26s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_4dda16809d14d9711d0f2264d8eb54d7,5,33s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_23a7e61cc874dff3fc4b8d5103a645b9,5,29s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_be624eeddec65be32425ac03a2e36ca0,2,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_1cf897f46d5c5194491f63045e814201,2,8s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:24 AM",ATUid_1371139d3ff284aa60b9d12633a067ce,5,13s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_3c1ba5e36e56892e85a7ee35964733c8,3,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_d0963aac5cb57228e6339eec3b865175,5,24s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_6029f9c24a02de1ba1676ef388771389,5,5s,KES 1.2500,Success,N/A
"August 29, 2024 7:24 AM",ATUid_17625c97cee55a96adc59da5fa491b09,5,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_7de9494b18d6b1c09cca96f181b6448e,5,41s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_6ce37ec1841ca4b8acd67c34b07b8c52,5,6s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_a6251aa8bb8fd84a5cdca3507b71b134,5,33s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_1d581fe766665b85c6ca013c33275cc6,5,29s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_6498b86a47c9d8ea80c393069470d0e1,5,23s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_3722594d53d9759d9e4ba9f2095a6f8b,5,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_9ddcfc716033e29397f2ff7a31e5b668,5,16s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_0133d711e4233ebe10d77481b64342dd,5,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_dfa11234920fb81029642e02529ac2e3,5,33s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_ef5d285d0e2ebe59c3b687221dcbfae2,5,81s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_0829bec0d160ce2382584612fa502682,3,17s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:23 AM",ATUid_2daf146e681a610a7d61be30cc92a7ad,5,10s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_2e11f93ad4eedd1f20dd43f17136f84f,5,29s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_6d3219218087ef88b7eedd74ae33b8ce,5,22s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_6405909e3644bf09de6f0734306612f0,5,28s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_66d20a5c25ae5ae0b9f9b63269b0f706,4,27s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_f4464a4bf8b286209a7724dbd61fa901,5,73s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_3e309276a94d66e8fd0325674bf70f0d,5,13s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_27e7fbf64e614b2fca69a13e445e3986,5,33s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_433cc8ddb9490a98b5ad9071d22d1bb1,3,21s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_30424422fc6cc581cf7f14d02d3e22ad,5,25s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_77062982a3efdd98798480b32db327dd,5,22s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_e71d6df6e6dad58eab00234857792b25,5,28s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_8e2437f581a5dfdfa658571857deb669,1,1s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:23 AM",ATUid_26739bbfbd2c25527da20460461780fa,2,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_867a38e947d9ca0b696b9df5bb4bd1a0,2,9s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:23 AM",ATUid_b48270e7ba28ac1b11e9760dfd15a20c,3,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_4cf306ebdfba533253b2cb7c04404a26,5,47s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_6d2632d306360dbd0bef8458f1f2f8cf,3,14s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_4e6d1344aeac42dca04162eff8bb41b1,3,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_160e6eaebbd19f6c608007eb2c9a7935,1,5s,KES 1.2500,Incomplete,N/A
"August 29, 2024 7:23 AM",ATUid_bc4ed8c49b6d6e83122ba1de726dbd4d,3,19s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_3686fb120defd034041a1698fd13a9e5,3,8s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_dd4b5f14deed5dfd9b2404274faa8aac,2,15s,KES 1.2500,Success,N/A
"August 29, 2024 7:23 AM",ATUid_8cea835553c4e2a1b0b5b9a7c98ead0d,2,24s,KES 1.2500,Failed,N/A
"August 29, 2024 7:23 AM",ATUid_b3163083401479bdbfc5e936517e905d,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:23 AM",ATUid_e2d9d08c1fc128c15272a0ab3f28135a,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:23 AM",ATUid_a4cfb27ec0e32e8a5472f14174a442c5,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:23 AM",ATUid_ebc16c43cf376f2b3e74acf4fa753f80,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:23 AM",ATUid_21bbc078562fe42c261709baad267e17,3,31s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_33eda47f80fb6d9729973f87291a3aee,3,27s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_a09a2bbabbd8d128c19182f638938af9,4,18s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_0b1c78f7238117b550cbd749adfc1612,3,24s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_4c5c02c7f5d8fed5f111cffac16cfc37,4,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_193c4016b20888d9000b84ce54d1eabc,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_d02ac5569ece55aa97af6641c8f37144,3,34s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_f53003abd43b0ccd884942aeefe6a120,2,25s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c82eba18a31d21514b936329e8e970fd,2,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_701a90fcc6c7c5614cf27798707c94a0,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_fc46ce6ccb38aafcff73f334d88316eb,3,28s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_0dd33581e71922a2f84b56a2a85e5491,5,44s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_872ef63566286eefd2eb38161482843f,3,27s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_b49c30cc933c41cb2e03f52b829599e9,4,29s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_541c25ddf407a75ffe02282d71dcc9d3,4,50s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_ef0ae266d71bdef29c5c46225ec02826,4,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_79eee00718aef7271f095a3232c34ba4,4,16s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_b1a4253fa80aadca37a93ecb61d505d8,5,43s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_b30750edfcdebff9ae9a8fcc36a98b79,2,17s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_9bd214dee675abeaef711e2d182ebadb,5,33s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c7dffec614d6fc2062e5189389944c10,3,31s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_6c65a4d780ebacc859a3d5be54b26b5e,3,30s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_2744635310dc074aec852b84308a9d9a,5,42s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_19ea7495e29b6168824a4ba707973a9f,4,34s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_5b8fd022295eb85448a302eee8ad5d0d,4,25s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_d8541ff0c991a5ef6dd9891cebbcafb3,5,37s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_eb5c27a02ce15f384aade9bb4a270970,3,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_ee73a3fd61795ab451efceea60268ec9,4,33s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_74f14abb0a637bc286a4c206ebf3063c,3,33s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_8c746ebd64e85f81ec3e80b267c9a6ec,3,28s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_1cca67000ed0572d7eb763d15614fe78,4,25s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_03000a1ee49660883e8fea4962a4b43a,5,43s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c001d7fc3608fc5936c851c3c89c4099,5,32s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_d20054586b74c4babe90b1d9eb5185ac,5,30s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_2633cd1b5d0c96869a6bc6be59d03506,5,44s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c155cc6aa97b0533e5889335ab1618af,5,41s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_4c2b1b65a5c9483e56f375a3e085cdb8,2,1s,KES 1.2500,Success,N/A
"August 29, 2024 7:22 AM",ATUid_adfef17acc2c4c6b9c89eb9fc61ff02f,2,13s,KES 1.2500,Success,N/A
"August 29, 2024 7:22 AM",ATUid_046c4a571085249cdef8cbdecbbe4841,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_a35c632d5b56d8e56cb8fb0e4d82a106,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_71fe12f69272565b5f96d9c4f6045cda,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c51a85116e07e2234db7de0eb16fb01a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_013724461811cd86f075cabf0413c0fd,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_4b6d1927e4bbff8675ee368aece31597,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c869b9cda625c7eb981af1e1b1e1bb8f,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_c091122438d1acb09a8e4a412e949e79,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_a58753622226bac417b89e6a7b9fe94a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_3cca56d32cc966607acb019e7b03e977,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_9c4511efb722e24ea1bd99ba21b28f7f,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_48164ab5f961a41a81c356bff64d7366,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_65d3a63a4671b44a12f873f8a2410ed9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_1e932492597fb4329b44d6ecdde79c94,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_bb4f116ccc130ba6771c4218b5640551,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_e631fb41785b9859fdd0cd7af51dab6e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_2862b5521f59a05dec003be87a8b4416,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_5e5933c9cd48f8808a837603259d95fd,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_05a08ef5017da417f12228e94cf6327f,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_cccf92cb66601ec557b31fc10b792c8c,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_b462dc003744ce518c3379a4832cbbd3,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_59dc8461ef49a2152570c06fb1cecda4,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_b6490c74a2bb7d959b85ef7cc6ed700b,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_257377b334de0a0af649dedb07fcf131,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_114a4e9087a24885381bec4f66d02535,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_0036eaa2bdb94e1bbb132bb954ef2169,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:22 AM",ATUid_38bb7e518ac54bc605bffcb50d2bc4d7,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_f54a4ad035c900971c88ac62abcf18d9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_cb5c2fb6909f61efd5ad6cc1708ccdb6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_d1bd1fd8c83898a96f13b3ca6464318e,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_ff2c7cf9b7989c2143c0e35e5e63bbac,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_0c6e0250c84012473358b1ce9f0d7b44,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_cf6e87d3163a026b737e79bf711b6a05,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_f559ecc06b62a80841b21c2d946d54a6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_c179dfcf3d2af867c766cc58a2e4bc95,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_0be2f49db56199bccdb66b6a3a840908,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_c023ddbd00bc6b6ed4595230acb981a1,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_adb19bbf52519310b278b63e3ddff438,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_4769f7ce9272fb74fac7fb925a0773e3,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_4ab0b030658248bb957847567a232040,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_4ee8d2e3b83df94cf2e38857e0912f48,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_43d49f8f7bc6e42947fc22a513d52c87,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_1adcda1472df77410581b37aabbee3bf,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_04f385744e902adf92e6227a57a071b6,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_9b6ab840cd431163e4d92b45f8a19227,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_498eef6071bcd0f6384a15056e813e91,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_4cf92926c029fb598cc52c985015ed66,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_d2503664e20df54da6cb9e653f2d3753,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_148d21ac1fc8bc3126224104cd7a0d21,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_0e6d1d1887a8834d15126fceb95bf3df,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_bebaab574a8bb908c4d9a7d2d15f64e3,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_f4b06c4eb13509dd997993c21fb4fb17,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_e24e5f0b86e9c92521ae2acb25153c9a,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_398ac444ae7a0cdd9ff55fba6d779d73,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_09e63d1344dfd04756f900cc8fe44c75,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_25727270f2149c385519527e6794c9c8,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_c9fc9c400927049fe65069158ae03dd0,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_6a755a3fb08d51195ff4382922eec251,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_6af96db51b46a90694669fa7fcb1fccb,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_041db45d6de0d65a688af50338163cb9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_1813ae03ab7b170c2b6981c867be6865,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_56fa1477a508362657659021f7818cbb,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_e4c7f5ae7f52c51f571e35a9869f3166,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_46fb6bcd9f0720cead98fcfd6a8f8221,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_ea8485c5dfa8b09b8e2fbf1bc556b2ab,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_b351a64ab766517978987881006b3927,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_562805bd3c6fc546b69be5ea191e4eba,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_1b98d235cc56310924ae580a101b8ee7,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_c7241676321ce6307219455ffea8aeb4,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_524b0826bfcbc72ba687248ea67d89e9,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_f26d9e03e4d519ad2265f24490383714,1,11s,KES 1.2500,Failed,N/A
"August 29, 2024 7:21 AM",ATUid_a309f2560f8cff7b01b72056860ab4fa,1,11s,KES 1.2500,Failed,N/A
